Branch_nr;Generation;Parent_branch_nr;Child_branch_nr;Pos_x,Pos_y,Pos_z
144;6;99;;-155.44,127.952,-74.9526
144;6;99;;-155.844,127.958,-75.3017
145;6;99;;-145.472,123.485,-69.5613
145;6;99;;-145.702,123.28,-69.9925
145;6;99;;-145.926,123.084,-70.4076
145;6;99;;-146.15,122.892,-70.8193
145;6;99;;-146.399,122.682,-71.2727
145;6;99;;-146.631,122.489,-71.6936
145;6;99;;-146.881,122.286,-72.1408
145;6;99;;-147.147,122.072,-72.6138
145;6;99;;-147.381,121.887,-73.0267
145;6;99;;-147.626,121.697,-73.4548
145;6;99;;-147.881,121.502,-73.8968
145;6;99;;-148.146,121.303,-74.3532
145;6;99;;-148.42,121.101,-74.8218
145;6;99;;-148.703,120.895,-75.3022
145;6;99;;-148.996,120.687,-75.7923
145;6;99;;-149.298,120.478,-76.2926
145;6;99;;-149.544,120.309,-76.6997
145;6;99;;-149.796,120.14,-77.1107
145;6;99;;-150.052,119.971,-77.5269
145;6;99;;-150.314,119.802,-77.9466
145;6;99;;-150.58,119.634,-78.3702
145;6;99;;-150.849,119.467,-78.7968
145;6;99;;-151.124,119.301,-79.2253
145;6;99;;-151.402,119.135,-79.6563
145;6;99;;-151.684,118.973,-80.0879
145;6;99;;-151.969,118.812,-80.5217
145;6;99;;-152.258,118.653,-80.9548
145;6;99;;-152.55,118.499,-81.3886
145;6;99;;-152.845,118.346,-81.8214
145;6;99;;-153.143,118.196,-82.2527
145;6;99;;-153.443,118.05,-82.6832
145;6;99;;-153.745,117.906,-83.1116
145;6;99;;-154.047,117.767,-83.5383
145;6;99;;-154.351,117.63,-83.9617
145;6;99;;-154.655,117.496,-84.3827
145;6;99;;-154.96,117.365,-84.7997
145;6;99;;-155.263,117.238,-85.2138
145;6;99;;-155.567,117.114,-85.6222
145;6;99;;-155.868,116.993,-86.0271
145;6;99;;-156.168,116.875,-86.4266
145;6;99;;-156.467,116.761,-86.8203
145;6;99;;-156.835,116.622,-87.3047
145;6;99;;-157.199,116.49,-87.7791
145;6;99;;-157.558,116.361,-88.2421
145;6;99;;-157.91,116.239,-88.6939
145;6;99;;-158.254,116.122,-89.1337
145;6;99;;-158.59,116.009,-89.5603
145;6;99;;-158.918,115.903,-89.9721
145;6;99;;-159.235,115.801,-90.3701
145;6;99;;-159.602,115.686,-90.8267
145;6;99;;-159.953,115.579,-91.2595
145;6;99;;-160.285,115.481,-91.6674
145;6;99;;-160.647,115.375,-92.1096
145;6;99;;-160.98,115.281,-92.5138
145;6;99;;-161.322,115.186,-92.9264
145;6;99;;-161.653,115.097,-93.323
145;6;99;;-161.999,115.008,-93.7339
145;6;99;;-162.321,114.927,-94.1115
146;7;97;;-154.143,132.729,-77.4998
146;7;97;;-154.54,133.03,-77.6578
146;7;97;;-154.951,133.342,-77.8211
146;7;97;;-155.346,133.641,-77.9785
146;7;97;;-155.777,133.968,-78.1497
146;7;97;;-156.161,134.26,-78.303
146;7;97;;-156.567,134.569,-78.4638
146;7;97;;-156.992,134.891,-78.6324
146;7;97;;-157.434,135.227,-78.8087
146;7;97;;-157.891,135.573,-78.9905
146;7;97;;-158.362,135.931,-79.1775
146;7;97;;-158.747,136.223,-79.3302
146;7;97;;-159.138,136.52,-79.4863
146;7;97;;-159.536,136.822,-79.6434
146;7;97;;-159.938,137.126,-79.8033
146;7;97;;-160.342,137.434,-79.9646
146;7;97;;-160.75,137.743,-80.1269
146;7;97;;-161.16,138.055,-80.2893
146;7;97;;-161.571,138.365,-80.4522
146;7;97;;-161.98,138.677,-80.6157
146;7;97;;-162.389,138.987,-80.7777
146;7;97;;-162.796,139.296,-80.94
146;7;97;;-163.199,139.603,-81.1003
146;7;97;;-163.599,139.906,-81.2588
146;7;97;;-163.993,140.205,-81.4159
146;7;97;;-164.382,140.499,-81.57
146;7;97;;-164.763,140.79,-81.7221
146;7;97;;-165.229,141.142,-81.9068
146;7;97;;-165.68,141.485,-82.0865
146;7;97;;-166.116,141.815,-82.2593
146;7;97;;-166.533,142.133,-82.4249
146;7;97;;-166.93,142.434,-82.583
146;7;97;;-167.378,142.774,-82.7615
146;7;97;;-167.792,143.088,-82.9257
146;7;97;;-168.227,143.417,-83.098
146;7;97;;-168.653,143.742,-83.2682
146;7;97;;-169.072,144.059,-83.4345
146;7;97;;-169.469,144.361,-83.5927
147;7;97;;-153.807,132.239,-77.7531
147;7;97;;-154.107,132.26,-78.2106
147;7;97;;-154.394,132.281,-78.6506
147;7;97;;-154.675,132.301,-79.0802
147;7;97;;-154.985,132.322,-79.5535
147;7;97;;-155.264,132.342,-79.9788
147;7;97;;-155.558,132.362,-80.4295
147;7;97;;-155.868,132.385,-80.9023
147;7;97;;-156.19,132.407,-81.395
147;7;97;;-156.524,132.431,-81.906
147;7;97;;-156.799,132.451,-82.325
147;7;97;;-157.078,132.47,-82.7527
147;7;97;;-157.363,132.49,-83.1871
147;7;97;;-157.651,132.51,-83.6285
147;7;97;;-157.942,132.531,-84.0734
147;7;97;;-158.236,132.552,-84.5211
147;7;97;;-158.53,132.573,-84.9717
147;7;97;;-158.825,132.594,-85.4226
147;7;97;;-159.12,132.615,-85.8724
147;7;97;;-159.413,132.635,-86.3209
147;7;97;;-159.704,132.655,-86.7659
147;7;97;;-159.993,132.677,-87.2064
147;7;97;;-160.277,132.697,-87.6416
147;7;97;;-160.557,132.716,-88.0692
147;7;97;;-160.899,132.74,-88.5919
147;7;97;;-161.231,132.764,-89.0991
147;7;97;;-161.551,132.787,-89.5886
147;7;97;;-161.857,132.808,-90.0571
147;7;97;;-162.149,132.829,-90.5023
147;7;97;;-162.423,132.848,-90.9227
147;7;97;;-162.729,132.869,-91.3892
147;7;97;;-163.048,132.893,-91.8768
147;7;97;;-163.323,132.912,-92.2961
147;7;97;;-163.603,132.931,-92.7252
147;7;97;;-163.889,132.952,-93.1633
148;6;98;191,192,193;-134.46,128.138,-66.6863
148;6;98;191,192,193;-134.466,128.633,-66.8055
148;6;98;191,192,193;-134.472,129.122,-66.9232
148;6;98;191,192,193;-134.478,129.665,-67.0543
148;6;98;191,192,193;-134.485,130.245,-67.1943
148;6;98;191,192,193;-134.491,130.847,-67.3399
148;6;98;191,192,193;-134.497,131.335,-67.4573
148;6;98;191,192,193;-134.505,131.937,-67.6021
148;6;98;191,192,193;-134.511,132.518,-67.742
148;6;98;191,192,193;-134.517,133.06,-67.8732
148;6;98;191,192,193;-134.523,133.549,-67.9908
148;6;98;191,192,193;-134.53,134.114,-68.1269
148;6;98;191,192,193;-134.536,134.667,-68.2603
148;6;98;191,192,193;-134.546,134.685,-68.2761
148;6;98;191,192,193;-134.543,134.788,-68.2896
148;6;98;191,192,193;-134.44,134.961,-68.1783
148;6;98;191,192,193;-134.572,135.276,-68.4079
149;6;98;;-134.376,127.532,-66.6589
149;6;98;;-134.104,127.604,-67.099
149;6;98;;-133.831,127.69,-67.5466
149;6;98;;-133.542,127.793,-68.0248
149;6;98;;-133.262,127.904,-68.4912
149;6;98;;-133.011,128.015,-68.9138
149;6;98;;-132.746,128.142,-69.3637
149;6;98;;-132.47,128.288,-69.8377
149;6;98;;-132.185,128.453,-70.3309
149;6;98;;-131.895,128.637,-70.8402
149;6;98;;-131.66,128.8,-71.2569
149;6;98;;-131.425,128.977,-71.6793
149;6;98;;-131.191,129.169,-72.1051
149;6;98;;-130.959,129.375,-72.5334
149;6;98;;-130.731,129.596,-72.9612
149;6;98;;-130.507,129.834,-73.3875
149;6;98;;-130.291,130.087,-73.81
149;6;98;;-130.081,130.357,-74.2275
149;6;98;;-129.878,130.639,-74.6383
149;6;98;;-129.684,130.933,-75.0409
149;6;98;;-129.497,131.236,-75.4358
149;6;98;;-129.317,131.545,-75.8218
149;6;98;;-129.146,131.859,-76.196
149;6;98;;-128.983,132.175,-76.5597
149;6;98;;-128.79,132.568,-76.9958
149;6;98;;-128.611,132.958,-77.41
149;6;98;;-128.445,133.339,-77.801
149;6;98;;-128.294,133.707,-78.1653
149;6;98;;-128.13,134.123,-78.5669
149;6;98;;-127.987,134.508,-78.9241
149;6;98;;-127.847,134.904,-79.2809
149;6;98;;-127.711,135.313,-79.6366
149;6;98;;-127.592,135.698,-79.9569
150;7;100;;-159.842,88.2076,-75.9247
150;7;100;;-160.069,87.8642,-76.2978
150;7;100;;-160.28,87.5455,-76.6432
150;7;100;;-160.521,87.1817,-77.0373
150;7;100;;-160.741,86.8486,-77.3987
150;7;100;;-160.977,86.4916,-77.7865
150;7;100;;-161.226,86.115,-78.1958
150;7;100;;-161.434,85.8006,-78.5361
150;7;100;;-161.648,85.4776,-78.8865
150;7;100;;-161.866,85.1479,-79.2443
150;7;100;;-162.088,84.813,-79.6076
150;7;100;;-162.312,84.4748,-79.9745
150;7;100;;-162.536,84.1348,-80.3441
150;7;100;;-162.761,83.7948,-80.7126
150;7;100;;-162.985,83.4575,-81.0783
150;7;100;;-163.205,83.1235,-81.441
150;7;100;;-163.422,82.7954,-81.797
150;7;100;;-163.635,82.4742,-82.1446
150;7;100;;-163.841,82.1632,-82.4826
150;7;100;;-164.087,81.79,-82.8881
150;7;100;;-164.321,81.4373,-83.2708
150;7;100;;-164.538,81.1092,-83.6267
150;7;100;;-164.774,80.7522,-84.0134
150;7;100;;-164.979,80.4421,-84.3499
150;7;100;;-165.198,80.1115,-84.7091
150;7;100;;-165.415,79.7834,-85.065
151;7;100;194,195;-159.814,88.7648,-75.6871
151;7;100;194,195;-160.151,89.0701,-75.9365
151;7;100;194,195;-160.504,89.3909,-76.1971
151;7;100;194,195;-160.861,89.7148,-76.4608
151;7;100;194,195;-161.193,90.0156,-76.7049
151;7;100;194,195;-161.55,90.3395,-76.9687
151;7;100;194,195;-161.93,90.6846,-77.2491
151;7;100;194,195;-162.328,91.0457,-77.5434
151;7;100;194,195;-162.657,91.345,-77.7863
151;7;100;194,195;-162.994,91.6503,-78.0346
151;7;100;194,195;-163.337,91.9611,-78.287
151;7;100;194,195;-163.682,92.2748,-78.5428
151;7;100;194,195;-164.029,92.589,-78.799
151;7;100;194,195;-164.376,92.904,-79.0547
151;7;100;194,195;-164.72,93.2163,-79.3086
151;7;100;194,195;-165.06,93.5245,-79.5592
151;7;100;194,195;-165.393,93.8268,-79.8057
151;7;100;194,195;-165.718,94.1218,-80.0452
151;7;100;194,195;-166.109,94.4771,-80.3344
151;7;100;194,195;-166.481,94.8139,-80.6077
151;7;100;194,195;-166.828,95.129,-80.8647
151;7;100;194,195;-167.208,95.4742,-81.1444
151;7;100;194,195;-167.592,95.8223,-81.4278
151;7;100;194,195;-167.939,96.1374,-81.6838
151;7;100;194,195;-168.283,96.4499,-81.9392
151;7;100;194,195;-168.344,96.3764,-82.0597
152;7;155;;-142.602,76.0448,-69.1914
152;7;155;;-142.836,75.6867,-69.493
152;7;155;;-143.105,75.2742,-69.8397
152;7;155;;-143.334,74.923,-70.1354
152;7;155;;-143.567,74.5667,-70.4342
152;7;155;;-143.794,74.219,-70.7274
152;7;155;;-144.057,73.8151,-71.0665
152;7;155;;-144.321,73.4113,-71.4068
152;7;155;;-144.566,73.0351,-71.7232
153;7;155;;-142.159,76.2495,-68.7381
153;7;155;;-141.976,75.7645,-68.6967
153;7;155;;-141.802,75.277,-68.6671
153;7;155;;-141.641,74.8012,-68.6497
153;7;155;;-141.472,74.272,-68.6438
153;7;155;;-141.302,73.6991,-68.6531
153;7;155;;-141.169,73.215,-68.674
153;7;155;;-141.041,72.7135,-68.7093
153;7;155;;-140.923,72.1994,-68.7613
153;7;155;;-140.817,71.6768,-68.8319
153;7;155;;-140.726,71.1505,-68.9241
153;7;155;;-140.653,70.6241,-69.0381
153;7;155;;-140.597,70.1044,-69.1711
153;7;155;;-140.556,69.5951,-69.3187
153;7;155;;-140.528,69.1014,-69.4776
153;7;155;;-140.508,68.5118,-69.6854
153;7;155;;-140.504,67.9625,-69.895
153;7;155;;-140.51,67.4624,-70.1004
153;7;155;;-140.528,66.9404,-70.3282
153;7;155;;-140.555,66.4601,-70.5504
153;7;155;;-140.591,66.0057,-70.7754
154;6;102;;-140.334,86.0286,-67.74
154;6;102;;-140.348,85.7524,-68.2275
154;6;102;;-140.351,85.464,-68.723
154;6;102;;-140.345,85.1836,-69.1913
154;6;102;;-140.328,84.8749,-69.6944
154;6;102;;-140.305,84.5964,-70.1347
154;6;102;;-140.272,84.3001,-70.5917
154;6;102;;-140.227,83.9877,-71.0615
154;6;102;;-140.17,83.6577,-71.5408
154;6;102;;-140.1,83.3138,-72.0263
154;6;102;;-140.015,82.9546,-72.5141
154;6;102;;-139.912,82.5824,-73.0025
154;6;102;;-139.819,82.2753,-73.3894
154;6;102;;-139.712,81.9611,-73.7731
154;6;102;;-139.594,81.6399,-74.1505
154;6;102;;-139.463,81.3123,-74.5199
154;6;102;;-139.317,80.9781,-74.8804
154;6;102;;-139.157,80.6391,-75.2296
154;6;102;;-138.982,80.2942,-75.5659
154;6;102;;-138.792,79.945,-75.8869
154;6;102;;-138.585,79.5913,-76.1924
154;6;102;;-138.362,79.2343,-76.4811
154;6;102;;-138.125,78.8754,-76.7529
154;6;102;;-137.876,78.5148,-77.0089
154;6;102;;-137.615,78.153,-77.2499
154;6;102;;-137.344,77.7934,-77.4751
154;6;102;;-136.995,77.3459,-77.7364
154;6;102;;-136.637,76.9043,-77.976
154;6;102;;-136.272,76.4685,-78.1942
154;6;102;;-135.905,76.0432,-78.392
154;6;102;;-135.537,75.6281,-78.5713
154;6;102;;-135.172,75.227,-78.7321
154;6;102;;-134.814,74.8418,-78.8748
154;6;102;;-134.465,74.4731,-79.0021
154;6;102;;-134.062,74.0571,-79.134
154;6;102;;-133.684,73.6728,-79.2448
154;6;102;;-133.278,73.2701,-79.3494
154;6;102;;-132.873,72.876,-79.4406
154;6;102;;-132.508,72.5273,-79.5096
154;6;102;;-132.124,72.1709,-79.5678
155;6;102;152,153;-140.399,85.9204,-66.9926
155;6;102;152,153;-140.502,85.405,-67.0902
155;6;102;152,153;-140.61,84.8623,-67.1935
155;6;102;152,153;-140.713,84.3518,-67.2899
155;6;102;152,153;-140.824,83.7965,-67.3951
155;6;102;152,153;-140.942,83.2071,-67.5075
155;6;102;152,153;-141.04,82.7169,-67.6004
155;6;102;152,153;-141.141,82.2152,-67.6951
155;6;102;152,153;-141.242,81.7075,-67.792
155;6;102;152,153;-141.345,81.1979,-67.8883
155;6;102;152,153;-141.446,80.6912,-67.9843
155;6;102;152,153;-141.546,80.1913,-68.0797
155;6;102;152,153;-141.644,79.7051,-68.1714
155;6;102;152,153;-141.76,79.1216,-68.2825
155;6;102;152,153;-141.87,78.5751,-68.3862
155;6;102;152,153;-141.97,78.0732,-68.4817
155;6;102;152,153;-142.076,77.5452,-68.5813
155;6;102;152,153;-142.175,77.0512,-68.6754
155;6;102;152,153;-142.277,76.5435,-68.7714
155;6;102;152,153;-142.366,76.4071,-68.8868
156;9;110;;-212.719,128.985,-47.166
156;9;110;;-213.026,129.301,-47.4285
156;9;110;;-213.348,129.599,-47.6729
156;9;110;;-213.725,129.914,-47.9295
156;9;110;;-214.154,130.234,-48.1833
156;9;110;;-214.636,130.543,-48.425
156;9;110;;-215.057,130.774,-48.5993
156;9;110;;-215.507,130.984,-48.752
156;9;110;;-215.981,131.169,-48.8791
156;9;110;;-216.469,131.331,-48.9849
156;9;110;;-216.959,131.471,-49.0692
156;9;110;;-217.558,131.618,-49.149
156;9;110;;-218.123,131.734,-49.2053
156;9;110;;-218.633,131.823,-49.2418
156;9;110;;-219.142,131.898,-49.2652
156;9;110;;-219.695,131.962,-49.2744
157;9;110;;-212.83,128.388,-46.7129
157;9;110;;-213.355,128.233,-46.6345
157;9;110;;-213.85,128.086,-46.5607
157;9;110;;-214.378,127.93,-46.4818
157;9;110;;-214.906,127.773,-46.4023
157;9;110;;-215.4,127.626,-46.3286
157;9;110;;-215.926,127.471,-46.2501
157;9;110;;-216.42,127.324,-46.1764
158;11;113;;-227.431,87.2629,-2.04632
158;11;113;;-227.799,86.926,-2.09964
158;11;113;;-228.174,86.5835,-2.15359
158;11;113;;-228.599,86.1957,-2.21451
158;11;113;;-228.985,85.8424,-2.27016
158;11;113;;-229.398,85.4653,-2.32928
158;11;113;;-229.834,85.0678,-2.39194
158;11;113;;-230.29,84.6521,-2.45664
158;11;113;;-230.665,84.3087,-2.5108
158;11;113;;-231.05,83.9579,-2.56622
158;11;113;;-231.44,83.6015,-2.62208
158;11;113;;-231.836,83.2399,-2.67934
158;11;113;;-232.235,82.8751,-2.73631
158;11;113;;-232.635,82.5105,-2.79382
158;11;113;;-233.035,82.1448,-2.85123
158;11;113;;-233.433,81.7817,-2.90843
158;11;113;;-233.826,81.4228,-2.96462
158;11;113;;-234.214,81.0687,-3.02083
158;11;113;;-234.594,80.7211,-3.07525
158;11;113;;-234.965,80.3827,-3.12805
158;11;113;;-235.413,79.9736,-3.1928
158;11;113;;-235.84,79.5833,-3.25412
158;11;113;;-236.243,79.2162,-3.31198
158;11;113;;-236.618,78.8736,-3.36581
158;11;113;;-237.027,78.4997,-3.42475
158;11;113;;-237.439,78.1235,-3.48349
158;11;113;;-237.813,77.7817,-3.53771
158;11;113;;-238.206,77.4228,-3.59385
159;11;113;;-227.316,87.8008,-1.84289
159;11;113;;-227.805,87.8227,-1.71109
159;11;113;;-228.355,87.8478,-1.56241
159;11;113;;-228.907,87.8731,-1.41306
159;11;113;;-229.414,87.8956,-1.27646
159;11;113;;-229.96,87.9208,-1.12865
159;11;113;;-230.54,87.9468,-0.971955
159;11;113;;-231.024,87.9686,-0.841379
159;11;113;;-231.523,87.9915,-0.706564
159;11;113;;-232.035,88.0148,-0.568196
159;11;113;;-232.557,88.0382,-0.426977
159;11;113;;-233.086,88.062,-0.2842
159;11;113;;-233.619,88.0867,-0.139799
159;11;113;;-234.154,88.1107,0.00476917
159;11;113;;-234.688,88.1345,0.148838
159;11;113;;-235.218,88.1585,0.291927
159;11;113;;-235.742,88.1822,0.433255
159;11;113;;-236.256,88.2061,0.57229
159;11;113;;-236.759,88.2287,0.708254
159;11;113;;-237.248,88.2504,0.84059
159;11;113;;-237.833,88.2775,0.998371
159;11;113;;-238.387,88.3022,1.14844
159;11;113;;-238.903,88.3254,1.28779
159;11;113;;-239.465,88.3508,1.43954
159;11;113;;-240.03,88.3768,1.59173
159;11;113;;-240.539,88.3997,1.72934
159;11;113;;-241.043,88.4226,1.86567
160;11;116;;-208.436,141.64,-13.1854
160;11;116;;-208.712,141.95,-13.5308
160;11;116;;-208.969,142.241,-13.8551
160;11;116;;-209.265,142.575,-14.2283
160;11;116;;-209.538,142.883,-14.5713
160;11;116;;-209.831,143.213,-14.9395
160;11;116;;-210.141,143.562,-15.3294
160;11;116;;-210.399,143.853,-15.6542
160;11;116;;-210.665,144.154,-15.9886
160;11;116;;-210.937,144.46,-16.3311
160;11;116;;-211.213,144.772,-16.6794
160;11;116;;-211.492,145.088,-17.0313
160;11;116;;-211.774,145.404,-17.3847
160;11;116;;-212.055,145.721,-17.738
160;11;116;;-212.335,146.037,-18.09
160;11;116;;-212.611,146.349,-18.4383
160;11;116;;-212.883,146.655,-18.7799
160;11;116;;-213.149,146.955,-19.1151
160;11;116;;-213.407,147.246,-19.44
160;11;116;;-213.717,147.596,-19.8298
160;11;116;;-214.01,147.926,-20.1981
160;11;116;;-214.282,148.233,-20.541
160;11;116;;-214.579,148.567,-20.9133
160;11;116;;-214.837,148.857,-21.2378
160;11;116;;-215.112,149.168,-21.5839
160;11;116;;-215.385,149.476,-21.9272
161;11;116;;-208.467,141.526,-12.6081
161;11;116;;-208.846,141.776,-12.3333
161;11;116;;-209.213,142.023,-12.0814
161;11;116;;-209.64,142.318,-11.8049
161;11;116;;-210.035,142.598,-11.5638
161;11;116;;-210.46,142.906,-11.3211
161;11;116;;-210.909,143.24,-11.0839
161;11;116;;-211.283,143.525,-10.9027
161;11;116;;-211.666,143.826,-10.7339
161;11;116;;-212.056,144.139,-10.5795
161;11;116;;-212.45,144.464,-10.4447
161;11;116;;-212.845,144.802,-10.3332
161;11;116;;-213.24,145.149,-10.2473
161;11;116;;-213.63,145.504,-10.191
161;11;116;;-214.013,145.868,-10.1623
161;11;116;;-214.39,146.234,-10.1581
161;11;116;;-214.758,146.6,-10.1756
161;11;116;;-215.115,146.964,-10.2122
161;11;116;;-215.543,147.412,-10.2802
161;11;116;;-215.947,147.847,-10.3696
161;11;116;;-216.326,148.262,-10.4728
161;11;116;;-216.675,148.653,-10.5863
161;11;116;;-217.051,149.081,-10.727
161;11;116;;-217.373,149.456,-10.8646
161;11;116;;-217.71,149.857,-11.0269
161;11;116;;-218.02,150.234,-11.197
162;9;120;;-173.882,113.743,34.296
162;9;120;;-173.653,113.511,34.7223
162;9;120;;-173.433,113.285,35.1541
162;9;120;;-173.222,113.067,35.5877
162;9;120;;-172.996,112.834,36.075
162;9;120;;-172.801,112.631,36.5198
162;9;120;;-172.601,112.422,36.9954
162;9;120;;-172.401,112.213,37.5004
162;9;120;;-172.204,112.005,38.0313
162;9;120;;-172.013,111.801,38.5865
162;9;120;;-171.866,111.644,39.0454
162;9;120;;-171.726,111.493,39.5167
162;9;120;;-171.596,111.349,39.9983
162;9;120;;-171.476,111.215,40.49
162;9;120;;-171.367,111.092,40.9886
162;9;120;;-171.273,110.982,41.4947
162;9;120;;-171.192,110.884,42.0053
162;9;120;;-171.124,110.798,42.5194
162;9;120;;-171.067,110.723,43.0334
162;9;120;;-171.022,110.659,43.5472
162;9;120;;-170.987,110.605,44.0579
162;9;120;;-170.962,110.559,44.5638
162;9;120;;-170.942,110.515,45.1864
162;9;120;;-170.934,110.482,45.7939
162;9;120;;-170.938,110.46,46.3836
162;9;120;;-170.949,110.449,46.9508
162;9;120;;-170.969,110.444,47.4927
162;9;120;;-170.995,110.447,48.0048
162;9;120;;-171.032,110.457,48.575
162;9;120;;-171.072,110.474,49.0905
162;9;120;;-171.121,110.497,49.6142
162;9;120;;-171.178,110.529,50.1472
162;9;120;;-171.244,110.57,50.6661
163;9;120;;-174.271,114.132,34.2908
163;9;120;;-174.503,114.357,34.7333
163;9;120;;-174.725,114.573,35.1585
163;9;120;;-174.937,114.78,35.5647
163;9;120;;-175.17,115.007,36.0116
163;9;120;;-175.421,115.252,36.4929
163;9;120;;-175.632,115.457,36.8975
163;9;120;;-175.851,115.67,37.3158
163;9;120;;-176.074,115.888,37.7444
163;9;120;;-176.302,116.11,38.1809
163;9;120;;-176.532,116.334,38.6217
163;9;120;;-176.762,116.557,39.0617
163;9;120;;-176.991,116.78,39.4998
163;9;120;;-177.215,116.999,39.9303
163;9;120;;-177.435,117.214,40.3521
163;9;120;;-177.649,117.421,40.7609
163;9;120;;-177.903,117.669,41.2475
163;9;120;;-178.14,117.9,41.7012
163;9;120;;-178.357,118.111,42.117
163;9;120;;-178.585,118.333,42.5543
163;9;120;;-178.8,118.543,42.9657
163;9;120;;-179.035,118.772,43.4168
164;9;121;;-178.457,99.2341,20.1007
164;9;121;;-178.711,99.1024,20.5294
164;9;121;;-178.983,98.9614,20.9802
164;9;121;;-179.255,98.8207,21.4217
164;9;121;;-179.514,98.6878,21.8342
164;9;121;;-179.793,98.5438,22.2733
164;9;121;;-180.095,98.3888,22.7378
164;9;121;;-180.362,98.251,23.1426
164;9;121;;-180.642,98.1073,23.5619
164;9;121;;-180.936,97.9566,23.9943
164;9;121;;-181.243,97.7998,24.438
164;9;121;;-181.563,97.6361,24.892
164;9;121;;-181.895,97.4664,25.3542
164;9;121;;-182.239,97.2907,25.8243
164;9;121;;-182.594,97.1099,26.2998
164;9;121;;-182.886,96.9614,26.6839
164;9;121;;-183.185,96.8091,27.069
164;9;121;;-183.49,96.654,27.4568
164;9;121;;-183.802,96.4953,27.8444
164;9;121;;-184.121,96.3348,28.2327
164;9;121;;-184.445,96.1705,28.6198
164;9;121;;-184.774,96.0034,29.0048
164;9;121;;-185.11,95.8347,29.3883
164;9;121;;-185.451,95.6621,29.7686
164;9;121;;-185.797,95.4879,30.1455
164;9;121;;-186.148,95.3118,30.5173
164;9;121;;-186.504,95.1329,30.8847
164;9;121;;-186.863,94.953,31.2473
164;9;121;;-187.225,94.771,31.6035
164;9;121;;-187.59,94.5888,31.9545
164;9;121;;-187.955,94.4061,32.2988
164;9;121;;-188.322,94.223,32.6376
164;9;121;;-188.688,94.0402,32.9694
164;9;121;;-189.054,93.8576,33.2943
164;9;121;;-189.418,93.676,33.612
164;9;121;;-189.78,93.4954,33.9224
164;9;121;;-190.138,93.3175,34.2252
164;9;121;;-190.581,93.0971,34.5926
164;9;121;;-191.016,92.881,34.9476
164;9;121;;-191.442,92.6687,35.2879
164;9;121;;-191.858,92.4631,35.6153
164;9;121;;-192.262,92.2628,35.9274
164;9;121;;-192.652,92.0687,36.2247
164;9;121;;-193.027,91.8833,36.5062
164;9;121;;-193.456,91.6709,36.8231
164;9;121;;-193.859,91.4714,37.1153
164;9;121;;-194.292,91.2572,37.4248
164;9;121;;-194.681,91.0641,37.6983
164;9;121;;-195.069,90.873,37.966
164;9;121;;-195.49,90.6656,38.2505
164;9;121;;-195.887,90.4698,38.5111
165;9;121;;-177.883,99.1154,19.7108
165;9;121;;-177.742,98.7774,20.0665
165;9;121;;-177.605,98.4357,20.4308
165;9;121;;-177.472,98.0893,20.8047
165;9;121;;-177.351,97.7605,21.1632
165;9;121;;-177.225,97.4054,21.5551
165;9;121;;-177.096,97.0255,21.9785
165;9;121;;-176.989,96.6928,22.3545
165;9;121;;-176.883,96.3468,22.7495
165;9;121;;-176.778,95.9881,23.1634
165;9;121;;-176.676,95.6187,23.5935
165;9;121;;-176.58,95.2404,24.0413
165;9;121;;-176.488,94.8542,24.5034
165;9;121;;-176.404,94.4615,24.9796
165;9;121;;-176.341,94.145,25.37
165;9;121;;-176.285,93.8252,25.7686
165;9;121;;-176.235,93.5033,26.1733
165;9;121;;-176.192,93.1816,26.5862
165;9;121;;-176.156,92.8591,27.0041
165;9;121;;-176.128,92.5371,27.4283
165;9;121;;-176.109,92.2167,27.8566
165;9;121;;-176.099,91.8991,28.2902
165;9;121;;-176.1,91.5835,28.7278
165;9;121;;-176.111,91.2721,29.1688
165;9;121;;-176.133,90.9649,29.612
165;9;121;;-176.164,90.6618,30.0567
165;9;121;;-176.205,90.3639,30.5028
165;9;121;;-176.255,90.0719,30.9486
165;9;121;;-176.313,89.7839,31.3934
165;9;121;;-176.379,89.5028,31.8371
165;9;121;;-176.452,89.2264,32.2772
165;9;121;;-176.531,88.9576,32.7137
165;9;121;;-176.614,88.6944,33.1451
165;9;121;;-176.703,88.4387,33.5712
165;9;121;;-176.82,88.1285,34.0945
165;9;121;;-176.943,87.8304,34.6059
165;9;121;;-177.069,87.5442,35.1038
165;9;121;;-177.198,87.2706,35.5857
165;9;121;;-177.328,87.0106,36.0507
165;9;121;;-177.458,86.7649,36.4956
165;9;121;;-177.612,86.4884,37.0018
165;9;121;;-177.763,86.2334,37.4747
165;9;121;;-177.907,86.0015,37.9112
165;9;121;;-178.064,85.762,38.3708
165;9;121;;-178.225,85.5279,38.8227
165;9;121;;-178.39,85.302,39.2679
165;9;121;;-178.563,85.0812,39.7138
166;9;122;;-104.53,52.1005,64.2718
166;9;122;;-104.534,51.8169,64.0733
166;9;122;;-104.425,51.3605,64.3199
166;9;122;;-104.316,50.8914,64.5776
166;9;122;;-104.21,50.4121,64.8435
166;9;122;;-104.113,49.9548,65.101
166;9;122;;-104.012,49.4603,65.383
166;9;122;;-103.926,49.021,65.6363
166;9;122;;-103.84,48.5602,65.9052
166;9;122;;-103.754,48.0803,66.1889
166;9;122;;-103.67,47.5825,66.4865
166;9;122;;-103.587,47.0702,66.7971
166;9;122;;-103.509,46.5457,67.1208
